feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d__Bacteria..p__Chlamydiota..c__Chlamydiia..o__Chlamydiales..f__SM23.39..g__CAIPFQ01	Treatment	ST	-0.335154153540035	0.632984556533793	23	8	0.602024081053322	0.771535866686205
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Gemmatales..f__Gemmataceae..g__SHZZ01	Treatment	ST	0.260724851456413	0.49352816458069	23	6	0.602838423651623	0.771535866686205
d__Bacteria..p__Verrucomicrobiota..c__Verrucomicrobiae..o__Verrucomicrobiales..f__Verrucomicrobiaceae..NA	Treatment	ST	0.213007284231201	0.408149509332204	23	9	0.607211531221868	0.775635167619175
d__Bacteria..p__Proteobacteria..c__Alphaproteobacteria..o__Caedimonadales..f__JAGOMX01..g__JAGOMX01	Treatment	ST	0.216839321978062	0.41817598546543	23	8	0.609505397419502	0.777147136964757
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Pirellulales..f__Pirellulaceae..g__UWMA.0346	Treatment	ST	-0.206233821084621	0.399545123779583	23	4	0.611127241457012	0.777798307308925
d__Bacteria..p__Bacteroidota..c__Rhodothermia..o__Rhodothermales..f__Rubricoccaceae..g__Rubricoccus	Treatment	ST	-0.172852471326817	0.336271751137539	23	6	0.612600566511679	0.778258432954946
d__Bacteria..p__Actinobacteriota..c__Actinomycetia..NA..NA..NA	Treatment	ST	-0.464938754346253	0.918959748763272	23	16	0.6181685125918	0.782491788090886
d__Bacteria..p__Actinobacteriota..c__Actinomycetia..o__Mycobacteriales..f__Micromonosporaceae..g__Glycomyces	Treatment	ST	-0.150626065363778	0.297110197826451	23	4	0.617457875994127	0.782491788090886
d__Bacteria..p__Patescibacteria..c__Microgenomatia..o__GWA2.44.7..f__UBA8517..g__2.01.FULL.39.21	Treatment	ST	-0.170521859228708	0.34023960951388	23	7	0.621456358884735	0.785233666460857
d__Bacteria..p__Chloroflexota..c__Chloroflexia..o__Chloroflexales..f__Roseiflexaceae..NA	Treatment	ST	-0.375490446552082	0.762315120666877	23	11	0.627429863655674	0.791352981187337
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Burkholderiales..f__Burkholderiaceae..g__SCN.69.89	Treatment	ST	-0.27232155552837	0.555773929364908	23	8	0.629223574273519	0.792187953222057
d__Bacteria..p__Bacteroidota..c__Bacteroidia..o__Flavobacteriales..f__Crocinitomicaceae..g__JADJGJ01	Treatment	ST	0.28631192529764	0.594097789557829	23	7	0.634842148035601	0.796396959901292
d__Bacteria..p__Myxococcota..c__Polyangia..o__Polyangiales..f__Polyangiaceae..g__CAITIQ01	Treatment	ST	0.289297982781988	0.598353113327334	23	7	0.633750579177096	0.796396959901292
d__Bacteria..p__Proteobacteria..c__Alphaproteobacteria..o__Rhodospirillales..f__Rhodospirillaceae..g__GCA.2737725	Treatment	ST	0.239353776430976	0.49963889910437	23	5	0.636851175842005	0.797488055616106
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Planctomycetales..NA..NA	Treatment	ST	-0.327655547232993	0.708459171282756	23	18	0.648485949458772	0.810607436823465
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Isosphaerales..f__Isosphaeraceae..g__Paludisphaera	Treatment	ST	0.414641341839864	0.89997078654685	23	18	0.649729746883274	0.810714479176991
d__Bacteria..p__Armatimonadota..c__Armatimonadia..o__Armatimonadales..f__Armatimonadaceae..g__Armatimonas	Treatment	ST	0.171478630787726	0.37480375819492	23	4	0.651998590158672	0.810890850525228
d__Bacteria..p__Bdellovibrionota..c__Bdellovibrionia_A..o__UBA1018..f__UBA1018..g__JABDFB01	Treatment	ST	-0.371119495942853	0.814554836179689	23	19	0.653346342423184	0.810890850525228
d__Bacteria..p__Verrucomicrobiota..c__Verrucomicrobiae..o__Chthoniobacterales..f__Chthoniobacteraceae..NA	Treatment	ST	0.261239867564374	0.572463131615568	23	21	0.652827512693492	0.810890850525228
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Burkholderiales..f__Rhodocyclaceae..NA	Treatment	ST	0.17846676885576	0.394770812282498	23	3	0.655848550250597	0.812555725974191
d__Bacteria..p__Proteobacteria..c__Alphaproteobacteria..o__Rhizobiales..f__Methylopilaceae..g__Ga0077545	Treatment	ST	-0.140666361643505	0.317750598112999	23	3	0.662513237631451	0.819362661381653
d__Bacteria..p__Actinobacteriota..c__Actinomycetia..o__Propionibacteriales..f__Nocardioidaceae..g__Nocardioides_B	Treatment	ST	0.192383470215292	0.445043680560917	23	9	0.669944395048521	0.827091845738914
d__Bacteria..p__Chloroflexota..c__Anaerolineae..o__Aggregatilineales..f__J027..g__CFX10	Treatment	ST	-0.247102254083723	0.575165460541625	23	9	0.67184845314415	0.827982248593143
d__Bacteria..p__Actinobacteriota..c__Actinomycetia..o__Mycobacteriales..f__Pseudonocardiaceae..g__Pseudonocardia	Treatment	ST	-0.252533077378019	0.610667503973928	23	21	0.683406439405371	0.833422487079721
d__Bacteria..p__Bacteroidota..c__Bacteroidia..o__AKYH767.A..f__OLB10..g__JADKJB01	Treatment	ST	-0.0861723196268252	0.208241845116914	23	3	0.68320977579887	0.833422487079721
d__Bacteria..p__Bacteroidota..c__Bacteroidia..o__Bacteroidales..f__Dysgonomonadaceae..g__Proteiniphilum	Treatment	ST	-0.285260432008316	0.679583790055498	23	3	0.678925873107461	0.833422487079721
d__Bacteria..p__Bacteroidota..c__Bacteroidia..o__Sphingobacteriales..f__Sphingobacteriaceae..g__Solitalea	Treatment	ST	-0.234500231784199	0.559096143432955	23	10	0.679163356295844	0.833422487079721
d__Bacteria..p__Firmicutes..c__Bacilli..o__Bacillales_F..f__Bacillaceae_M..g__Bacillus_BB	Treatment	ST	-0.106685246222082	0.255235494879477	23	3	0.680199410145726	0.833422487079721
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Pirellulales..f__Pirellulaceae..g__UBA6163	Treatment	ST	-0.282195030627834	0.681704780598143	23	10	0.683104475280848	0.833422487079721
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Pirellulales..f__Pirellulaceae..g__Laterigemmans	Treatment	ST	0.308578472085791	0.750717271259145	23	7	0.685203986245354	0.834161374559561
d__Bacteria..p__Bacteroidota..c__Bacteroidia..o__AKYH767..f__2.12.FULL.35.15..g__JAEUTT01	Treatment	ST	0.138061891394809	0.344607434430086	23	4	0.692735483299922	0.840406998804065
d__Bacteria..p__Gemmatimonadota..c__Gemmatimonadetes..NA..NA..NA	Treatment	ST	0.304658216905523	0.760280927446952	23	12	0.692675528661027	0.840406998804065
d__Bacteria..p__Planctomycetota..c__UBA1135..o__UBA1135..f__GCA.002686595..g__JADJLZ01	Treatment	ST	0.116332641490102	0.292338312277689	23	3	0.694692070277047	0.841322576460092
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Burkholderiales..f__Methylophilaceae..g__UBA6140	Treatment	ST	0.114067619742786	0.293325487233711	23	3	0.701281885234083	0.847836476103382
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Gemmatales..f__Gemmataceae..g__UBA969	Treatment	ST	0.134792360056347	0.350996580931488	23	6	0.704818883935313	0.849179378235318
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Burkholderiales..f__Methylophilaceae..g__Pseudomethylobacillus	Treatment	ST	0.145036195182573	0.376784777084912	23	4	0.70415936010818	0.849179378235318
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Pseudomonadales..NA..NA	Treatment	ST	-0.290507835043304	0.764076041553433	23	8	0.707609381562285	0.851076575762199
d__Bacteria..p__Planctomycetota..c__Phycisphaerae..o__Tepidisphaerales..f__Tepidisphaeraceae..g__CAIQIQ01	Treatment	ST	0.181489115278145	0.479651038096547	23	23	0.708948293683483	0.851224366343805
d__Bacteria..p__Verrucomicrobiota..c__Verrucomicrobiae..o__Opitutales..f__Opitutaceae..g__ER46	Treatment	ST	-0.233984311136235	0.622885001384165	23	20	0.710947782447076	0.852163437864646
d__Bacteria..p__Myxococcota..c__Polyangia..o__Polyangiales..f__Polyangiaceae..g__NIC37A.2	Treatment	ST	-0.326501297981058	0.874223135052251	23	16	0.712537986398844	0.852609556374685
d__Bacteria..p__Patescibacteria..c__Paceibacteria..o__UBA9983_A..f__Zambryskibacteraceae..g__UBA5004	Treatment	ST	0.255122319663803	0.720604499230253	23	9	0.726839430499946	0.868238227559662
d__Bacteria..p__Patescibacteria..c__Saccharimonadia..o__Saccharimonadales..f__UBA4665..NA	Treatment	ST	-0.111966210638698	0.321532511354932	23	3	0.731136529116243	0.871883424840494
d__Bacteria..p__Cyanobacteria..c__Sericytochromatia..o__S15B.MN24..f__UBA4093..g__UBA4093	Treatment	ST	-0.148891032665568	0.44211779295218	23	7	0.73963425144393	0.877532162730086
d__Bacteria..p__Planctomycetota..c__Planctomycetia..NA..NA..NA	Treatment	ST	-0.146888661017365	0.432813840608416	23	5	0.737693523250937	0.877532162730086
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Xanthomonadales..f__Xanthomonadaceae..g__Lysobacter_A	Treatment	ST	-0.211743593593282	0.626245003086645	23	18	0.738632484789908	0.877532162730086
d__Bacteria..p__Actinobacteriota..c__Actinomycetia..o__Mycobacteriales..f__Pseudonocardiaceae..g__Actinomycetospora	Treatment	ST	0.182149025258535	0.54490954661275	23	10	0.741488265035788	0.878142267561872
d__Bacteria..p__Bacteroidota..c__Bacteroidia..o__AKYH767..NA..NA	Treatment	ST	0.14827784993055	0.454886338002461	23	4	0.747675416381251	0.878142267561872
d__Bacteria..p__Elusimicrobiota..c__Elusimicrobia..o__UBA1565..f__UBA9628..NA	Treatment	ST	-0.140629676884736	0.428145347391097	23	3	0.745814782420417	0.878142267561872
d__Bacteria..p__Omnitrophota..c__Omnitrophia..o__Omnitrophales..f__UBA2337..g__JACPXK01	Treatment	ST	-0.168193443438392	0.511960883746497	23	8	0.745766006213315	0.878142267561872
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Pseudomonadales..f__Halieaceae..NA	Treatment	ST	0.254047726579018	0.777945270518834	23	18	0.747231183098785	0.878142267561872
d__Bacteria..p__UBA10199..c__UBA10199..o__2.02.FULL.50.16..f__GCA.016699445..g__GCA.016699445	Treatment	ST	-0.166850798730042	0.502810211797774	23	3	0.743301774376359	0.878142267561872
d__Bacteria..p__Acidobacteriota..c__Blastocatellia..NA..NA..NA	Treatment	ST	-0.101307681250219	0.314189753671371	23	3	0.750306718879033	0.87950232242086
d__Bacteria..p__Chloroflexota..c__Anaerolineae..o__Aggregatilineales..f__J027..NA	Treatment	ST	0.274186457383305	0.854032230538656	23	10	0.751346269725249	0.87950232242086
d__Bacteria..p__Patescibacteria..c__Saccharimonadia..o__Saccharimonadales..f__UBA10212..g__JACDFN01	Treatment	ST	-0.131051682800373	0.41370655739226	23	5	0.754542284270249	0.881768946559557
d__Bacteria..p__Actinobacteriota..c__Acidimicrobiia..o__Acidimicrobiales..f__AC.14..g__AC.14	Treatment	ST	0.238602728145324	0.777991714439306	23	16	0.762099181171665	0.887636317504435
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Pirellulales..f__Pirellulaceae..NA	Treatment	ST	-0.165469850719104	0.538724340608457	23	22	0.761753420308261	0.887636317504435
d__Bacteria..p__Firmicutes..c__Bacilli..o__Bacillales_B..f__Domibacillaceae..g__Domibacillus	Treatment	ST	0.14532676549861	0.481993920971439	23	6	0.765989837407635	0.889208766476525
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Xanthomonadales..NA..NA	Treatment	ST	-0.121426543914583	0.40151184957953	23	4	0.765304468116257	0.889208766476525
d__Bacteria..p__Bacteroidota..c__Bacteroidia..o__Cytophagales..f__Cyclobacteriaceae..g__PWU20	Treatment	ST	-0.198919399639937	0.670657984116735	23	11	0.76968299524702	0.892016716345884
d__Bacteria..p__Bacteroidota..c__Bacteroidia..o__Cytophagales..f__Cyclobacteriaceae..g__Chryseolinea	Treatment	ST	-0.129958267886801	0.4513997604832	23	23	0.776244983093182	0.895778243454138
d__Bacteria..p__Chloroflexota..c__Anaerolineae..o__Aggregatilineales..f__J027..g__JAAUUD01	Treatment	ST	0.113027375793451	0.392652385751507	23	23	0.776278607930698	0.895778243454138
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Burkholderiales..f__Burkholderiaceae..g__Massilia	Treatment	ST	0.172640827403305	0.601099615313962	23	19	0.776767705395231	0.895778243454138
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Isosphaerales..f__Isosphaeraceae..NA	Treatment	ST	0.213882831217424	0.75275252311715	23	17	0.779090173152579	0.896978817774351
d__Bacteria..p__Fibrobacterota..c__Fibrobacteria..o__Fibrobacterales..f__Fibrobacteraceae..g__Fibrobacter	Treatment	ST	0.259432781907661	0.93382943990204	23	8	0.783870370026198	0.898041232488279
d__Bacteria..p__Omnitrophota..c__Koll11..o__2.02.FULL.51.18..f__2.02.FULL.51.18..g__JACPAX01	Treatment	ST	0.16044482277286	0.579345515392442	23	6	0.784532688732347	0.898041232488279
d__Bacteria..p__Patescibacteria..c__Saccharimonadia..o__Saccharimonadales..f__UBA5946..g__UBA5946	Treatment	ST	-0.0711063027794866	0.25597550532817	23	3	0.783893428306739	0.898041232488279
d__Bacteria..p__Planctomycetota..c__Phycisphaerae..o__Phycisphaerales..f__SM1A02..g__UBA966	Treatment	ST	0.198871263607117	0.720199109972999	23	16	0.785144620404039	0.898041232488279
d__Bacteria..p__Proteobacteria..c__Alphaproteobacteria..o__Rhizobiales..f__Xanthobacteraceae..g__Ancylobacter_B	Treatment	ST	-0.0487301694239658	0.181770784196713	23	3	0.791248968544244	0.901800270843729
d__Bacteria..p__Proteobacteria..c__Alphaproteobacteria..o__Sphingomonadales..f__Sphingomonadaceae..g__Croceibacterium	Treatment	ST	-0.290265889491915	1.07716222912248	23	10	0.790195971676029	0.901800270843729
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Enterobacterales..f__Enterobacteriaceae..NA	Treatment	ST	0.208596244617871	0.782116682002664	23	9	0.792295952241276	0.901800270843729
d__Bacteria..p__Patescibacteria..c__Saccharimonadia..o__Saccharimonadales..f__Saccharimonadaceae..g__SZUA.359	Treatment	ST	-0.0798646007556647	0.301717232780689	23	4	0.793821127839386	0.902069463453848
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Planctomycetales..f__UBA10511..g__JACQFH01	Treatment	ST	-0.149247090687511	0.571728019240015	23	22	0.79660027522065	0.903760441903492
d__Bacteria..p__Acidobacteriota..c__Vicinamibacteria..o__Vicinamibacterales..f__UBA2999..g__VFZN01	Treatment	ST	-0.246032193797432	0.956787573406886	23	17	0.799570351296536	0.905473531023906
d__Bacteria..p__Actinobacteriota..c__Actinomycetia..o__Actinomycetales..f__Kineosporiaceae..g__R.H.3	Treatment	ST	-0.144010599472626	0.567043668557613	23	6	0.801990841764031	0.905473531023906
d__Bacteria..p__Chlamydiota..c__Chlamydiia..o__Chlamydiales..f__Parachlamydiaceae..g__JABDCX01	Treatment	ST	0.0655628889473108	0.257927248805878	23	3	0.80182008293998	0.905473531023906
d__Bacteria..p__Bdellovibrionota..c__Bacteriovoracia..o__Bacteriovoracales..f__Bacteriovoracaceae..g__Halobacteriovorax	Treatment	ST	-0.16590409352419	0.659579987245191	23	13	0.803849512848681	0.906110561987241
d__Bacteria..p__Actinobacteriota..c__Thermoleophilia..o__Solirubrobacterales..f__Solirubrobacteraceae..g__Baekduia	Treatment	ST	0.14948050283946	0.606731742459153	23	12	0.807788048909255	0.908513959724906
d__Bacteria..p__Firmicutes..c__Bacilli..o__Bacillales_A..f__Planococcaceae..g__Psychrobacillus	Treatment	ST	0.0517058373911871	0.21075462448973	23	3	0.808577424155166	0.908513959724906
d__Bacteria..p__Patescibacteria..c__Doudnabacteria..o__UBA920..f__UBA920..g__JAEUSF01	Treatment	ST	-0.116583788047751	0.493162689859451	23	6	0.815412657495857	0.914698814484957
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Burkholderiales..f__Burkholderiaceae..g__JAEUPI01	Treatment	ST	-0.0966002052387514	0.411545501805488	23	7	0.816695370075854	0.914698814484957
d__Bacteria..p__Armatimonadota..c__UBA5829..NA..NA..NA	Treatment	ST	-0.0908274155451412	0.392120440332357	23	8	0.819066435270404	0.91588898512665
d__Bacteria..p__Acidobacteriota..c__Vicinamibacteria..o__Fen.336..f__Fen.336..g__WYBL01	Treatment	ST	0.115696754168294	0.506581181169264	23	22	0.821554357831992	0.916265116033932
d__Bacteria..p__Myxococcota..c__Polyangia..NA..NA..NA	Treatment	ST	-0.102196728093962	0.448664979476182	23	9	0.822020704099013	0.916265116033932
d__Bacteria..p__Bdellovibrionota..c__Bdellovibrionia..o__Bdellovibrionales..f__Bdellovibrionaceae..g__Ga0074137	Treatment	ST	0.161214452048542	0.720670048870904	23	18	0.825152023154859	0.918293189520511
d__Bacteria..p__Chloroflexota..c__Chloroflexia..o__Chloroflexales..f__Herpetosiphonaceae..g__Herpetosiphon	Treatment	ST	0.144792135024628	0.663854412925109	23	16	0.829450257563635	0.921611397292927
d__Bacteria..p__Patescibacteria..c__Saccharimonadia..o__UBA4664..f__UBA4664..g__GCA.016699105	Treatment	ST	0.126430854058944	0.590474202333762	23	4	0.832520806185834	0.923557154247359
d__Bacteria..p__Actinobacteriota..c__Actinomycetia..o__Mycobacteriales..f__Geodermatophilaceae..g__Blastococcus	Treatment	ST	0.123447206990022	0.621857677431861	23	21	0.844552501872424	0.925174884680277
d__Bacteria..p__Actinobacteriota..c__Rubrobacteria..o__Rubrobacterales..f__Rubrobacteraceae..g__SCSIO.52909	Treatment	ST	-0.106166512158287	0.511708029242578	23	21	0.837637841610562	0.925174884680277
d__Bacteria..p__Firmicutes..c__Bacilli..o__Thermoactinomycetales..f__Thermoactinomycetaceae..g__Laceyella	Treatment	ST	-0.0572739978627236	0.284789708438193	23	3	0.842547873458216	0.925174884680277
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Planctomycetales..f__Planctomycetaceae..g__Maioricimonas	Treatment	ST	-0.0888389475518961	0.432548048768882	23	22	0.839249068582313	0.925174884680277
d__Bacteria..p__Proteobacteria..c__Alphaproteobacteria..o__Acetobacterales..f__Acetobacteraceae..g__Rhodopila	Treatment	ST	0.0599363395628603	0.300321327111056	23	4	0.843733562290333	0.925174884680277
d__Bacteria..p__Proteobacteria..c__Alphaproteobacteria..o__Caulobacterales..f__Caulobacteraceae..g__Asticcacaulis	Treatment	ST	0.0600785200072024	0.289299221462441	23	3	0.837488019037108	0.925174884680277
d__Bacteria..p__Proteobacteria..c__Alphaproteobacteria..o__Rhizobiales..f__Hyphomicrobiaceae..g__JAEUMD01	Treatment	ST	0.12498082687313	0.624218903004966	23	9	0.843235143423372	0.925174884680277
d__Bacteria..p__Verrucomicrobiota..c__Verrucomicrobiae..o__Chthoniobacterales..f__Terrimicrobiaceae..g__Terrimicrobium	Treatment	ST	0.169619952455264	0.846407435453162	23	9	0.84309591243752	0.925174884680277
d__Bacteria..p__Actinobacteriota..c__Thermoleophilia..o__Solirubrobacterales..f__Solirubrobacteraceae..g__Solirubrobacter	Treatment	ST	-0.113345511793479	0.591771270825166	23	22	0.849945515209359	0.928713289142671
d__Bacteria..p__Bdellovibrionota..c__Bdellovibrionia..o__Bdellovibrionales..f__Bdellovibrionaceae..NA	Treatment	ST	0.125817971619256	0.665045393634848	23	10	0.85176275947085	0.928713289142671
d__Bacteria..p__Myxococcota_A..c__UBA9160..o__UBA9160..f__UBA4427..NA	Treatment	ST	-0.112934130165803	0.591587794824773	23	5	0.850437448438694	0.928713289142671
d__Bacteria..p__Bacteroidota..c__Bacteroidia..o__Chitinophagales..f__Chitinophagaceae..g__Niastella	Treatment	ST	0.17696854550854	0.997524108314608	23	17	0.860888122213546	0.929288242953819
d__Bacteria..p__Bacteroidota..c__Bacteroidia..o__Cytophagales..f__Cyclobacteriaceae..g__ELB16.189	Treatment	ST	-0.103223776413127	0.589533429360543	23	8	0.862682982028966	0.929288242953819
d__Bacteria..p__Deinococcota..c__Deinococci..o__Deinococcales..f__Trueperaceae..g__MPNL01	Treatment	ST	-0.104209356615445	0.567395690438556	23	10	0.856039980765311	0.929288242953819
d__Bacteria..p__Desulfobacterota..c__Desulfobacteria..o__Desulfobacterales..NA..NA	Treatment	ST	0.0574600607415139	0.328717421186651	23	3	0.862910511314261	0.929288242953819
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Burkholderiales..f__Casimicrobiaceae..g__VBCG01	Treatment	ST	0.133904594076219	0.744080383549868	23	16	0.858909307064912	0.929288242953819
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__JAGOUU01..f__JAGOUU01..g__JAGOUU01	Treatment	ST	-0.0952901101426705	0.525778471693368	23	3	0.857919981274428	0.929288242953819
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Steroidobacterales..f__Steroidobacteraceae..g__RPQJ01	Treatment	ST	0.122232660192692	0.682654498712711	23	19	0.859610847182624	0.929288242953819
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Xanthomonadales..f__Rhodanobacteraceae..NA	Treatment	ST	0.127103952885957	0.722304660282091	23	8	0.862003364516014	0.929288242953819
d__Bacteria..p__Bacteroidota..c__Bacteroidia..o__Flavobacteriales..f__Weeksellaceae..NA	Treatment	ST	0.134357045713424	0.868091896285558	23	6	0.878478316883412	0.944600340734852
d__Bacteria..p__Myxococcota..c__Polyangia..o__Polyangiales..f__Polyangiaceae..g__PMG.095	Treatment	ST	0.0921282884758819	0.614394282249915	23	20	0.882235096306692	0.946478630709037
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Pirellulales..f__Lacipirellulaceae..g__Botrimarina	Treatment	ST	-0.086433749130765	0.579863127750612	23	18	0.882929351218573	0.946478630709037
d__Bacteria..p__Proteobacteria..c__Alphaproteobacteria..NA..NA..NA	Treatment	ST	0.0434161398633655	0.303527532954815	23	23	0.887623331538422	0.948605087140298
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__UBA6522..f__UBA6522..g__ZC4RG20	Treatment	ST	-0.0772740318210295	0.53519211965797	23	20	0.886572687451332	0.948605087140298
d__Bacteria..p__Proteobacteria..c__Alphaproteobacteria..o__Rhizobiales..f__Beijerinckiaceae..g__Microvirga	Treatment	ST	0.0717203308618933	0.5275632485103	23	21	0.893158412357552	0.953065379040071
d__Bacteria..p__Proteobacteria..c__Alphaproteobacteria..o__Sphingomonadales..f__Sphingomonadaceae..g__Sphingopyxis	Treatment	ST	0.0488097781173582	0.375573362880678	23	6	0.897834334721494	0.956596703660649
d__Bacteria..p__Actinobacteriota..c__Acidimicrobiia..o__Acidimicrobiales..NA..NA	Treatment	ST	-0.0777927936562983	0.631730025939744	23	22	0.903165241703431	0.960814086918543
d__Bacteria..p__Actinobacteriota..c__Actinomycetia..o__Mycobacteriales..f__Micromonosporaceae..g__Dactylosporangium	Treatment	ST	-0.0618885909126035	0.542645070105646	23	8	0.910281643222219	0.966915250767152
d__Bacteria..p__Cyanobacteria..c__Sericytochromatia..o__UBA7694..f__UBA7694..g__GCA.2770975	Treatment	ST	-0.0390877030533866	0.369041079723828	23	6	0.916653494454314	0.969271066643534
d__Bacteria..p__Firmicutes..c__Bacilli..o__Thermoactinomycetales..f__Thermoactinomycetaceae..NA	Treatment	ST	0.0567898477632687	0.535991562975559	23	5	0.916625329113947	0.969271066643534
d__Bacteria..p__Myxococcota..c__Polyangia..o__Polyangiales..f__GCA.016699535..g__GCA.016699535	Treatment	ST	0.0792430493436111	0.743641971970032	23	21	0.91614887575763	0.969271066643534
d__Bacteria..p__Bdellovibrionota..c__Oligoflexia..o__Oligoflexales..f__RGVZ01..g__CAIYRB01	Treatment	ST	-0.0369028867941783	0.362471183636554	23	5	0.919874011560925	0.96974669893471
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Pirellulales..NA..NA	Treatment	ST	0.0329119463011614	0.321655275225556	23	23	0.919472998042675	0.96974669893471
d__Bacteria..p__Myxococcota..c__Myxococcia..o__Myxococcales..NA..NA	Treatment	ST	-0.0509446474092169	0.52147656298689	23	7	0.923102454842302	0.971686794570845
d__Bacteria..p__Bdellovibrionota..c__Bacteriovoracia..o__Bacteriovoracales..f__Bacteriovoracaceae..NA	Treatment	ST	0.0453715857167324	0.482178484139211	23	7	0.925924079516444	0.972595492164635
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Steroidobacterales..f__Steroidobacteraceae..g__Steroidobacter_A	Treatment	ST	0.0654457787341596	0.703327355654435	23	13	0.926744561819731	0.972595492164635
d__Bacteria..p__Bacteroidota..c__Bacteroidia..o__Cytophagales..f__Hymenobacteraceae..NA	Treatment	ST	0.0527180621870325	0.609465760444807	23	22	0.931889359667921	0.976530766119079
d__Bacteria..p__Planctomycetota..c__Planctomycetia..o__Pirellulales..f__Pirellulaceae..g__Bremerella	Treatment	ST	0.0573623871127859	0.680506487566584	23	22	0.933621366532055	0.976883343157606
d__Bacteria..p__Actinobacteriota..c__Actinomycetia..o__Mycobacteriales..f__Mycobacteriaceae..g__Rhodococcus	Treatment	ST	-0.0196071907212563	0.273509515182331	23	3	0.943529030082283	0.980135789479618
d__Bacteria..p__Bacteroidota..c__Bacteroidia..o__AKYH767..f__UBA4408..g__UBA4408	Treatment	ST	-0.0151987499312639	0.210072948645485	23	3	0.943008141113517	0.980135789479618
d__Bacteria..p__Bdellovibrionota..c__Oligoflexia..o__Silvanigrellales..f__Silvanigrellaceae..g__Silvanigrella	Treatment	ST	-0.07753530434742	1.00116295088152	23	11	0.93900250673958	0.980135789479618
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Xanthomonadales..f__Xanthomonadaceae..g__Luteimonas_B	Treatment	ST	0.0202330565168588	0.281989184963527	23	3	0.943478892520276	0.980135789479618
d__Bacteria..p__Verrucomicrobiota..c__Verrucomicrobiae..o__Verrucomicrobiales..f__Akkermansiaceae..g__Haloferula	Treatment	ST	0.0545348315457388	0.763462855857876	23	10	0.943730745870375	0.980135789479618
d__Bacteria..p__Proteobacteria..c__Alphaproteobacteria..o__BOG.932..f__BOG.932..g__TMPK1	Treatment	ST	0.0241128975330969	0.364067437664736	23	3	0.947819662216529	0.982167977074683
d__Bacteria..p__Proteobacteria..c__Alphaproteobacteria..o__Micavibrionales..NA..NA	Treatment	ST	0.0158920021448437	0.243089207044113	23	4	0.948493646432122	0.982167977074683
d__Bacteria..p__Actinobacteriota..c__Acidimicrobiia..o__Acidimicrobiales..f__JACDCH01..g__JACDCH01	Treatment	ST	-0.0348150998997469	0.58401938141902	23	6	0.95302759142327	0.982502671570381
d__Bacteria..p__Proteobacteria..c__Gammaproteobacteria..o__Xanthomonadales..f__Xanthomonadaceae..g__Thermomonas	Treatment	ST	-0.0398277220946522	0.642010318850228	23	22	0.951120858855895	0.982502671570381
d__Bacteria..p__Verrucomicrobiota..c__Verrucomicrobiae..o__Chthoniobacterales..NA..NA	Treatment	ST	-0.0404823582008493	0.659504834576256	23	11	0.951634683544079	0.982502671570381
d__Bacteria..p__Actinobacteriota..c__Acidimicrobiia..o__Acidimicrobiales..f__MedAcidi.G1..g__UBA3125	Treatment	ST	0.0160210985170866	0.293329175150328	23	3	0.956958964107016	0.985104815992516
d__Bacteria..p__Patescibacteria..NA..NA..NA..NA	Treatment	ST	0.030148109469884	0.598563119491691	23	7	0.960305563746896	0.986013736727178
d__Bacteria..p__Verrucomicrobiota..c__Verrucomicrobiae..o__Verrucomicrobiales..NA..NA	Treatment	ST	-0.0342406867853521	0.685932015006548	23	18	0.960659097782765	0.986013736727178
